Turbine_ID,Turbine_Type,Max_Capacity_MW,Efficiency,Age_Years,Energy_Produced_MWh,Fuel_Consumption_m3,CO2_Emissions_kg,Injected_Power_MW,Injection_Time,Losses_Percentage,Connection_Point,Real_Time_Demand_MW,Demand_Variability,Area_Served,Operating_Hours_per_Day,StartUp_Time_Min,Shutdown_Time_Min,Downtime_Hours,temp,Humidity_Percentage,Wind_Speed_m_s,Load_Factor,Maintenance_Cost_Year,Operational_Cost_per_Hour,Heat_Rate_BTU_kWh,Availability,Reliability,Timestamp,,,,,,
GT2,gas,106.818393,33.67320244,3,33.98315865,107.1640099,535.8200495,33.20326523,00:00-00:15,3.047441652,North,32.86205428,0.045911198,CityA,15,7,14,4,27.87413542,60.44762381,0.332067663,0.31813958,6634.082241,34.59736781,8471.86488,96.40186321,98.4289402,1/1/2019 6:15,,,,,,
GT3,gas,86.35308451,37.9322498,2,31.46994349,94.62735977,473.1367988,31.08192729,00:00-00:15,2.408607335,North,26.41101678,0.016903424,CityA,16,13,14,2,29.60318884,37.37421352,2.97382653,0.364433346,12535.80075,49.27580402,8120.194657,98.35161369,95.00725448,1/1/2019 6:15,,,,,,
GT4,gas,106.2683597,35.61072023,5,32.3012041,153.379649,766.8982452,31.73701862,00:00-00:15,1.412191942,North,28.28177052,0.044302962,CityA,20,12,11,4,21.0972063,34.16631739,3.097383073,0.303958809,14380.92554,46.25440494,8275.054744,95.44051287,98.69358036,1/1/2019 6:15,,,,,,
GT5,gas,111.3944477,30.30542446,2,30.35289499,148.6658368,743.329184,28.50074699,00:00-00:15,3.913644292,North,33.18807451,0.043528395,CityA,21,14,8,0,15.45009929,46.27220607,1.200731201,0.27248122,5097.199641,34.03316427,8976.3614,98.68214068,97.66667695,1/1/2019 6:15,,,,,,
GT6,gas,98.87611678,36.22592828,5,30.53698233,104.1310902,520.6554511,29.15672136,00:00-00:15,1.512190449,North,28.98557058,0.049955072,CityA,19,9,5,0,25.33406159,45.44463537,1.385760441,0.308840834,14532.14069,29.85061848,8552.099594,97.0229775,95.08146082,1/1/2019 6:15,,,,,,
ST1,steam,88.82434628,33.38271295,1,24.62006896,58.07451052,290.3725526,22.85475131,00:00-00:15,4.14298106,North,18.02645216,0.014115237,CityA,22,14,14,4,19.96348227,55.51488933,1.239035199,0.277177035,10830.42357,26.01291345,8731.805779,96.19970422,97.0969119,1/1/2019 6:15,,,,,,
ST2,steam,54.91056235,27.98208783,2,14.92370314,32.62148022,163.1074011,14.85520235,00:00-00:15,3.270969328,North,13.27851566,0.048819162,CityA,16,6,14,3,24.34111495,31.85510154,4.565683509,0.271782012,9721.594663,30.19552526,8332.784384,98.38090291,96.46900022,1/1/2019 6:15,,,,,,
ST3,steam,99.62228902,28.3318468,3,27.53739411,94.42848235,472.1424118,26.96363301,00:00-00:15,4.608394357,North,26.71935458,0.043351682,CityA,20,12,5,0,17.16201964,69.680559,1.309277276,0.276418002,9140.497539,43.99289686,8284.685618,97.43353149,98.23350804,1/1/2019 6:15,,,,,,
ST4,steam,96.32574641,28.50099906,3,26.59164399,92.38309417,461.9154709,25.12169126,00:00-00:15,1.41636324,North,27.28956424,0.024641963,CityA,23,12,11,1,26.42593857,30.32152367,1.337162292,0.276059568,9055.200005,47.37403679,8886.747478,97.45850753,97.24897962,1/1/2019 6:15,,,,,,
GT1,gas,114.7454687,39.62512548,4,44.56347479,182.7132939,913.5664693,43.34806142,00:00-00:15,1.656963912,North,39.23022704,0.024737202,CityA,18,8,6,4,33.00860848,33.613975,4.858151341,0.388368058,7878.34631,22.40629218,8916.837917,95.04066523,98.97202879,1/1/2019 6:30,,,,,,
GT2,gas,101.1091487,33.12745761,2,29.12451564,145.0489604,725.2448021,28.0391949,00:00-00:15,3.923214015,North,26.99139373,0.040623694,CityA,20,5,5,2,25.76367045,47.02554996,2.362334407,0.288050251,11595.05535,36.39362474,8248.687474,98.71547875,98.62615822,1/1/2019 6:30,,,,,,
GT3,gas,85.85003977,35.53637655,4,28.50966881,126.5546356,632.7731778,26.6048923,00:00-00:15,3.41004709,North,30.09953122,0.01917636,CityA,21,9,14,1,19.80288213,64.35360338,2.424708577,0.332086845,12823.91765,42.35171937,8639.673027,95.72494958,97.82261889,1/1/2019 6:30,,,,,,
GT4,gas,103.2188932,37.12184156,4,33.61670743,148.4605728,742.3028638,30.85646923,00:00-00:15,2.05854202,North,27.32352283,0.027562809,CityA,19,14,13,2,32.8261519,56.7626228,4.31912014,0.325683665,8257.729379,47.2444563,8790.311034,97.71719154,98.64169923,1/1/2019 6:30,,,,,,
GT5,gas,104.2784731,38.05137696,1,35.33641118,169.760226,848.8011298,32.05549142,00:00-00:15,3.634265843,North,31.41015939,0.038922771,CityA,20,10,11,0,19.02269099,44.31796858,3.271373556,0.338865828,9341.36943,33.3181019,8574.822802,98.15797681,95.29530933,1/1/2019 6:30,,,,,,
GT6,gas,109.9771741,31.17791613,4,28.45156582,92.66208426,463.3104213,27.68454085,00:00-00:15,4.83469758,North,25.9526758,0.032002599,CityA,16,10,10,2,34.55879896,33.77747242,1.66103539,0.258704282,8551.517839,38.59026851,8663.057361,98.55770342,95.92961656,1/1/2019 6:30,,,,,,
ST1,steam,50.82870979,25.09206037,4,10.59114003,37.75993321,188.799666,10.20745703,00:00-00:15,4.949844914,North,12.58977632,0.038397184,CityA,18,5,9,3,17.49566685,56.07420385,0.158296891,0.208369248,6157.912784,32.87161577,8089.460693,95.17823896,96.10639868,1/1/2019 6:30,,,,,,
ST2,steam,99.62890798,25.07034447,1,20.11459983,77.47805757,387.3902879,18.11255152,00:00-00:15,2.912225684,North,22.64372223,0.025482785,CityA,20,10,8,4,28.86636718,49.85015545,0.691190852,0.201895215,13182.83139,44.77250618,8346.386944,98.57177411,96.78522308,1/1/2019 6:30,,,,,,
ST3,steam,51.87487173,34.47955721,5,15.07459005,43.59035878,217.9517939,14.12528603,00:00-00:15,1.052087174,North,16.97348628,0.019823926,CityA,20,8,7,3,32.20343285,41.2942446,3.02815885,0.290595226,13770.75917,26.31337085,8386.574543,97.7305476,95.85841512,1/1/2019 6:30,,,,,,
ST4,steam,59.46292511,32.36365009,1,16.79660852,34.27524258,171.3762129,16.36526541,00:00-00:15,4.324610877,North,16.27503243,0.01562313,CityA,18,13,10,2,32.02822401,69.28450561,1.273415415,0.282471952,10282.7992,37.47238476,8656.684629,97.14912628,97.77758187,1/1/2019 6:30,,,,,,
GT1,gas,85.75934851,35.87655521,5,26.88171017,91.03156891,455.1578446,26.51288617,00:00-00:15,3.422354143,North,22.0986458,0.018759579,CityA,18,7,12,3,32.34840025,34.38953977,2.453767241,0.313455158,8490.891362,46.69715575,8044.140568,97.24721045,96.69347216,1/1/2019 6:45,,,,,,
GT2,gas,104.5252326,30.08005184,2,29.54089149,128.2746003,641.3730015,27.12372206,00:00-00:15,1.063408786,North,29.30288371,0.049016695,CityA,17,11,13,1,31.93396158,66.04210013,4.923106897,0.282619716,7823.478423,30.88235454,8687.477861,95.71305118,96.60215706,1/1/2019 6:45,,,,,,
GT3,gas,93.65474732,35.87833323,4,31.926305,116.9667842,584.8339209,31.3937621,00:00-00:15,2.266201168,North,35.89257997,0.013482243,CityA,16,11,8,4,22.01564561,64.6365345,3.625558021,0.340893611,11805.4289,30.04231005,8683.182771,95.39462566,98.0077741,1/1/2019 6:45,,,,,,
GT4,gas,114.3400117,31.70455763,2,32.01520327,121.3808889,606.9044445,29.35757578,00:00-00:15,4.639413975,North,33.49825844,0.02891762,CityA,16,9,12,1,18.19100281,61.305365,2.483705506,0.28,6861.648016,44.16727291,8292.573375,98.96565015,98.00797467,1/1/2019 6:45,,,,,,
GT5,gas,87.29000514,32.95335279,3,25.81775367,114.5328718,572.664359,24.32256712,00:00-00:15,2.632153404,North,20.18028436,0.040883242,CityA,21,5,10,2,26.31149884,59.20530469,0.490308717,0.295769872,12836.25396,48.61383962,8935.731644,96.38258799,96.66058708,1/1/2019 6:45,,,,,,
GT6,gas,90.20942393,33.00920376,4,28.89276768,141.6506982,708.2534911,28.8626262,00:00-00:15,3.647317267,North,28.14037037,0.020479157,CityA,20,8,5,3,27.29051963,66.61812462,1.556308028,0.320285469,9952.41059,41.71882965,8626.684805,95.04178293,98.57488286,1/1/2019 6:45,,,,,,
ST1,steam,80.5216576,32.51442668,3,22.83312266,61.15031646,305.7515823,21.56681665,00:00-00:15,2.804108645,North,23.11504433,0.030002975,CityA,21,10,8,4,22.00979169,47.72028574,2.697365711,0.283564985,5963.815202,43.4129501,8230.143885,97.33717019,97.15539697,1/1/2019 6:45,,,,,,
ST2,steam,54.60617645,26.22275725,2,13.52904929,32.63864091,163.1932045,13.2623684,00:00-00:15,3.318217737,North,10.91213286,0.019962498,CityA,20,7,8,4,33.51238902,46.89158283,0.893909931,0.247756759,8287.535334,44.2966662,8602.566154,95.00591947,97.92052902,1/1/2019 6:45,,,,,,
ST3,steam,97.97616471,27.35388944,2,23.06581868,46.42043581,232.102179,22.80004703,00:00-00:15,2.020945203,North,24.92075856,0.031701304,CityA,20,12,8,4,29.99306862,67.56744641,1.811543749,0.235422756,7740.405783,27.9379451,8408.973335,97.91053816,95.01670929,1/1/2019 6:45,,,,,,
ST4,steam,80.97777324,32.41229216,3,23.39369002,71.65691953,358.2845976,22.65235843,00:00-00:15,4.390735342,North,23.91521247,0.039543569,CityA,21,8,9,2,21.7884311,65.43679824,4.031261119,0.288890261,9283.936341,33.59286548,8344.500624,97.50775826,96.42239075,1/1/2019 6:45,,,,,,
GT1,gas,114.3547092,36.86332727,4,38.79286234,176.2676717,881.3383586,35.05826945,00:00-00:15,3.583602331,North,36.47159046,0.020281634,CityA,22,9,14,2,25.86134655,53.04556752,0.665699586,0.339232749,12156.64586,41.51881091,8983.40687,98.5188943,95.24430214,1/1/2019 7:00,,,,,,
GT2,gas,112.570057,35.11253188,5,33.37806082,102.4190986,512.0954931,30.15918531,00:00-00:15,1.345980482,North,29.62929682,0.025798601,CityA,18,7,10,0,23.22455534,68.13653056,1.247932758,0.296509229,6922.991465,33.62895758,8526.119083,98.70742448,96.68424843,1/1/2019 7:00,,,,,,
GT3,gas,89.1533536,37.30467872,3,28.71153078,106.4987266,532.493633,26.34823175,00:00-00:15,2.040376766,North,23.9159494,0.02002885,CityA,16,5,5,4,32.53147679,56.98613435,2.094368294,0.322046559,12586.82899,22.47248717,8823.674106,95.74769423,96.71658982,1/1/2019 7:00,,,,,,
GT4,gas,114.2277617,36.22030164,5,35.34959051,120.187741,600.9387049,33.78367318,00:00-00:15,4.97356653,North,30.26633919,0.047237785,CityA,19,13,10,1,28.31292216,37.55220328,0.353360021,0.309465842,9804.694663,41.34958266,8451.689176,95.65223471,95.24436255,1/1/2019 7:00,,,,,,
GT5,gas,98.75313681,30.53446491,3,25.89589285,89.88427555,449.4213778,25.33553759,00:00-00:15,1.948924566,North,23.43890343,0.029188903,CityA,20,9,7,3,30.93296787,33.72047048,4.858176018,0.26222856,13347.8106,23.22632746,8057.52331,95.67483068,98.59919329,1/1/2019 7:00,,,,,,
GT6,gas,88.58369681,32.97264469,5,27.79718963,92.97078597,464.8539299,26.55459257,00:00-00:15,1.44293773,North,27.45534268,0.030533569,CityA,18,5,9,3,26.26459621,62.79552323,0.277055177,0.313795773,5755.92593,25.90561765,8454.71122,97.13605227,98.20003853,1/1/2019 7:00,,,,,,
ST1,steam,68.72855314,30.75891705,1,18.58437086,51.45503384,257.2751692,17.83732683,00:00-00:15,1.679119577,North,18.08388551,0.035721976,CityA,21,7,10,3,17.89508473,45.95540915,2.005699872,0.270402475,12197.7665,29.28917373,8515.942171,98.93936364,95.18572679,1/1/2019 7:00,,,,,,
ST2,steam,57.5090518,28.20448424,2,15.38844132,41.25762498,206.2881249,14.75874398,00:00-00:15,3.959455415,North,17.99588583,0.032285144,CityA,22,6,5,0,33.85987105,55.52838439,0.681483646,0.267582943,7188.320744,24.09977167,8712.113503,96.01884989,97.77465571,1/1/2019 7:00,,,,,,
ST3,steam,53.15259308,27.6395848,3,12.95258826,34.16242083,170.8121041,12.51618665,00:00-00:15,2.066449442,North,13.55065139,0.026259967,CityA,23,10,5,1,25.85177042,58.58377805,0.404537401,0.243686855,13554.28101,48.92687393,8826.445914,98.66273855,95.52170321,1/1/2019 7:00,,,,,,
ST4,steam,67.29435627,29.20758545,5,16.648883,51.91382457,259.5691229,16.48561457,00:00-00:15,4.037902243,North,17.12846912,0.032226271,CityA,17,9,12,2,28.46736608,67.0685815,4.28111429,0.247403853,12014.46336,37.44491692,8723.941525,95.33583342,96.47847255,1/1/2019 7:00,,,,,,
GT1,gas,80.81867218,32.72629936,5,22.51080111,93.90964759,469.5482379,21.00013047,00:00-00:15,3.784268906,North,18.81733277,0.018792751,CityA,16,8,5,3,28.79647878,57.8466208,1.050227077,0.278534657,6974.938905,30.30064132,8468.879748,96.51466143,98.99422907,1/1/2019 7:15,,,,,,
GT2,gas,95.98233222,39.80193432,3,30.63062758,103.9235952,519.6179759,29.4532251,00:00-00:15,4.355866635,North,30.29986613,0.014058309,CityA,15,10,10,1,31.83204232,43.97549933,1.60384899,0.319127769,13203.04425,33.84750774,8043.384828,95.47338567,96.23199922,1/1/2019 7:15,,,,,,
GT3,gas,109.6149142,36.44160819,2,37.05480472,134.2094813,671.0474067,36.26074325,00:00-00:15,4.039484504,North,31.51007718,0.02229252,CityA,16,7,10,2,22.95215297,56.75576668,2.657042338,0.338045283,8631.700689,36.60101764,8444.823443,98.99712737,95.48604256,1/1/2019 7:15,,,,,,
GT4,gas,101.2976629,35.41350732,1,35.04628783,130.1526792,650.7633959,34.2561048,00:00-00:15,4.297308412,North,29.49203421,0.011899143,CityA,18,14,9,1,29.53369541,61.6076218,4.738573841,0.345973311,11504.33976,36.86792003,8370.46705,96.80942734,95.78583867,1/1/2019 7:15,,,,,,
GT5,gas,110.546021,31.1028508,1,33.73223438,126.7686706,633.8433529,31.29435911,00:00-00:15,2.917497337,North,31.26852045,0.028511688,CityA,20,8,13,1,23.3563704,48.50374561,2.047006474,0.305142004,5584.363148,25.56757827,8124.608124,96.89626972,97.24307598,1/1/2019 7:15,,,,,,
GT6,gas,81.98342411,32.98680038,3,24.85547306,88.27804236,441.3902118,24.30614756,00:00-00:15,4.749188078,North,24.88839979,0.025629775,CityA,16,14,10,1,22.65786065,56.19406922,2.599926874,0.303176811,11914.50515,44.80354031,8915.387906,98.90697278,96.42871357,1/1/2019 7:15,,,,,,
ST1,steam,65.88383147,28.75324275,5,18.72176557,50.72802773,253.6401386,18.01838626,00:00-00:15,4.891629116,North,22.51763702,0.048866298,CityA,19,9,10,0,15.00021022,39.39039105,1.819430164,0.284163279,8228.96977,31.99517187,8148.940173,96.68064076,96.46771275,1/1/2019 7:15,,,,,,
ST2,steam,99.16563485,27.81398438,4,23.63575461,81.53963477,407.6981738,22.16677882,00:00-00:15,4.309456032,North,19.02918535,0.037472875,CityA,22,13,10,3,24.77682169,57.4720037,3.485394774,0.238346224,9256.553326,23.47914185,8935.631026,96.18832947,97.97392468,1/1/2019 7:15,,,,,,
ST3,steam,73.9173781,26.5303492,4,16.90577427,67.17761666,335.8880833,15.64712243,00:00-00:15,3.569459412,North,11.31256394,0.012756241,CityA,18,13,13,0,18.67249046,41.80968896,4.285158997,0.228711769,14352.23203,35.61807126,8209.221475,98.22817493,96.41174317,1/1/2019 7:15,,,,,,
ST4,steam,51.3038893,31.80931709,5,13.76261805,32.84269697,164.2134849,12.78669772,00:00-00:15,2.763860206,North,13.06963182,0.04642187,CityA,20,13,12,2,28.56673052,38.85271376,4.36155141,0.268256817,11360.06376,30.94253024,8114.996296,98.64658456,95.43653541,1/1/2019 7:15,,,,,,
GT1,gas,116.6391188,38.63288841,1,43.49253792,196.703396,983.5169799,42.45263937,00:00-00:15,1.432241799,North,38.7128158,0.012417938,CityA,15,9,9,3,20.16016579,69.59949157,4.722519809,0.372881229,9720.175891,36.30353926,8315.900314,96.08152055,96.56041148,1/1/2019 7:30,,,,,,
GT2,gas,114.6078155,33.39064136,4,34.76294131,141.4156302,707.0781508,32.73777742,00:00-00:15,3.582632176,North,35.13084799,0.030430249,CityA,18,7,9,1,17.22722561,42.81295539,3.160273285,0.303320861,5491.938078,35.31179308,8693.952167,97.55653569,96.69323068,1/1/2019 7:30,,,,,,
GT3,gas,81.60995549,32.50210549,4,22.65162619,110.0619967,550.3099837,21.91889158,00:00-00:15,1.985262488,North,23.48830658,0.039589359,CityA,20,5,9,2,25.45297821,68.87975101,1.41622082,0.277559595,5488.978573,35.46770839,8967.706622,98.4124738,95.30890456,1/1/2019 7:30,,,,,,
GT4,gas,119.5098686,35.49796116,4,39.80454164,126.750042,633.7502102,38.62346005,00:00-00:15,3.592743074,North,40.88060854,0.016657105,CityA,16,9,14,2,27.11939541,60.13390153,1.689898947,0.333064893,8149.019446,27.62349964,8860.781875,97.80959819,98.99873324,1/1/2019 7:30,,,,,,
GT5,gas,106.5074668,33.21249367,5,29.38937658,119.1105064,595.5525322,28.14928312,00:00-00:15,2.041407075,North,26.82029766,0.027135981,CityA,19,9,11,0,31.57238686,31.2424534,0.801436812,0.275937241,5915.396725,25.07115025,8876.459121,98.95042996,97.54000332,1/1/2019 7:30,,,,,,
GT6,gas,85.84295681,34.76296074,1,29.33308744,92.51750878,462.5875439,27.24959854,00:00-00:15,3.96846841,North,28.44379997,0.020289239,CityA,18,7,13,1,25.42215441,62.7911118,2.825271673,0.341706397,8397.878444,46.64026344,8563.3837,96.68809551,98.48149674,1/1/2019 7:30,,,,,,
ST1,steam,95.77314191,29.79052465,4,27.71410661,67.43192661,337.1596331,25.37179531,00:00-00:15,2.225772327,North,24.32330926,0.040710777,CityA,19,8,10,3,18.7542301,63.31321763,0.879548499,0.289372428,11294.2359,31.28485874,8342.385566,95.62105481,95.79653338,1/1/2019 7:30,,,,,,
ST2,steam,98.56949938,27.14544631,3,22.72340085,86.42218745,432.1109373,20.62861302,00:00-00:15,2.088712967,North,24.49555459,0.034070065,CityA,21,13,9,3,24.55483466,60.36472234,3.349461835,0.230531767,13259.97318,49.55990194,8959.03886,95.53665484,96.07074845,1/1/2019 7:30,,,,,,
ST3,steam,60.48996022,33.38408541,2,18.67726719,60.05299106,300.2649553,17.39751413,00:00-00:15,1.027567526,North,18.25335358,0.013945281,CityA,18,6,6,0,20.64093169,56.16015209,1.107386587,0.308766399,8460.352942,25.53345206,8688.454523,95.96945478,97.76078481,1/1/2019 7:30,,,,,,
ST4,steam,67.2014529,30.21026733,3,20.28968673,69.87528614,349.3764307,19.03052349,00:00-00:15,3.294500569,North,17.59700308,0.045297645,CityA,18,14,5,4,22.6387031,40.1264277,4.324236488,0.301923334,12630.8321,25.56981381,8235.041123,96.01873729,97.96451881,1/1/2019 7:30,,,,,,
GT1,gas,91.14057295,30.94271894,4,25.09126772,103.1564727,515.7823635,22.79371677,00:00-00:15,3.467033052,North,24.2833518,0.021487518,CityA,23,10,10,4,27.12080405,31.50697328,3.539981678,0.27530294,10095.4069,36.74685701,8028.077006,96.46271657,96.74991517,1/1/2019 7:45,,,,,,
GT2,gas,92.61992377,36.55270696,2,29.4895463,118.7282446,593.6412232,27.17821142,00:00-00:15,1.903180627,North,23.22199221,0.03775695,CityA,18,7,12,1,25.93657092,59.44574895,3.110460873,0.318393118,8829.934926,43.42044795,8204.78246,96.15703078,95.73941002,1/1/2019 7:45,,,,,,
GT3,gas,112.1220697,38.24361973,3,36.8085135,140.2669307,701.3346534,33.77095254,00:00-00:15,4.459613289,North,36.03056498,0.04973767,CityA,19,14,9,0,20.36080682,53.86158349,0.330638973,0.328289636,10148.74089,24.55234601,8247.152061,95.11897131,97.02932371,1/1/2019 7:45,,,,,,
GT4,gas,112.9697424,38.69461138,3,43.03088017,142.7998694,713.9993469,41.70682704,00:00-00:15,3.731672692,North,41.8683245,0.024561536,CityA,23,9,13,4,28.63494607,69.21347797,4.717618795,0.380906243,5071.080785,46.55418001,8586.611746,96.30004626,98.72060592,1/1/2019 7:45,,,,,,
GT5,gas,115.7357841,32.85800487,4,35.50868516,166.3122976,831.5614882,32.9198963,00:00-00:15,4.896382782,North,30.80682148,0.01350632,CityA,19,13,13,1,15.0743831,66.78378399,4.103459707,0.306808179,11805.61798,25.91484086,8295.50441,97.68771329,98.83745405,1/1/2019 7:45,,,,,,
GT6,gas,105.339465,32.0828066,2,27.22264871,113.9229291,569.6146456,25.31991704,00:00-00:15,1.951382893,North,25.69238455,0.041554938,CityA,15,6,8,0,25.76845483,50.64411311,0.868018394,0.258427824,12622.1274,46.78884823,8272.640859,95.84288571,97.23087848,1/1/2019 7:45,,,,,,
ST1,steam,66.42498671,25.72177657,5,13.71635522,43.42217212,217.1108606,13.09726978,00:00-00:15,1.682079713,North,15.68330161,0.038277506,CityA,16,7,8,3,15.06192625,49.79176943,2.305475764,0.20649391,10304.98064,44.24484327,8691.254102,98.27000572,95.81771162,1/1/2019 7:45,,,,,,
ST2,steam,83.35032943,29.63209721,1,20.49191226,65.99877115,329.9938558,20.01198057,00:00-00:15,4.244801727,North,23.95794844,0.044392509,CityA,19,11,7,3,20.33801838,64.71057955,2.577721617,0.245852805,8285.473509,20.09123715,8818.764539,95.55524968,98.96063582,1/1/2019 7:45,,,,,,
ST3,steam,76.07483238,28.76136892,5,18.83349809,46.0393156,230.196578,16.98583708,00:00-00:15,2.65482556,North,15.20995705,0.01072926,CityA,18,8,12,2,21.02374975,51.49161094,3.316047042,0.247565423,6766.48505,28.62745682,8650.904929,95.4628197,95.45891438,1/1/2019 7:45,,,,,,
ST4,steam,64.50674272,31.04258889,1,17.69790667,47.65705102,238.2852551,16.62693759,00:00-00:15,2.541465772,North,21.53425185,0.025162996,CityA,20,14,9,3,29.99838784,53.1977143,4.021648561,0.274357469,6024.016923,45.60134276,8848.770424,97.30569184,97.19299147,1/1/2019 7:45,,,,,,
GT1,gas,95.59285401,30.89547982,3,24.06619797,117.0196728,585.0983641,21.77116991,00:00-00:15,2.276487243,North,18.77446277,0.019280518,CityA,18,7,8,1,19.02861038,53.6090067,1.757154634,0.251757291,12603.7051,26.97235788,8467.847746,98.06770034,95.36247896,1/1/2019 8:00,,,,,,
GT2,gas,93.16180726,35.53944745,5,29.33268566,124.5913265,622.9566326,26.7674249,00:00-00:15,3.453946938,North,26.92327278,0.022957243,CityA,20,13,13,2,27.30944092,37.28837454,4.526887425,0.314857413,12983.37237,24.11001526,8534.934586,98.94175531,95.73113564,1/1/2019 8:00,,,,,,
GT3,gas,117.2165457,37.95652963,1,36.83574719,122.3303072,611.6515361,35.29407735,00:00-00:15,2.407201497,North,35.40683451,0.021534767,CityA,16,6,9,3,30.78317666,33.56088925,3.936915166,0.314253819,14442.95178,43.70489281,8984.440166,97.63011716,95.94762173,1/1/2019 8:00,,,,,,
GT4,gas,94.87912669,39.63411214,2,30.63276176,111.806624,559.0331202,29.43327438,00:00-00:15,4.298315899,North,31.42138661,0.031085982,CityA,16,8,11,4,26.14129087,46.35887813,1.905320515,0.322860916,13747.14008,42.19499287,8137.345473,95.8621756,97.5045567,1/1/2019 8:00,,,,,,
GT5,gas,105.420502,36.24522632,4,30.70969734,94.86458382,474.3229191,28.32622842,00:00-00:15,4.056612723,North,23.63563315,0.036567329,CityA,22,9,13,0,27.42423926,34.00026961,0.627791495,0.291306689,11718.94531,41.92388417,8981.108026,98.53545477,98.81557586,1/1/2019 8:00,,,,,,
